EmployeeID,Age,Resigned,BusinessTravel,BusinessUnit,EducationLevel,Gender,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,AverageWeeklyHoursWorked,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInRole,YearsSinceLastPromotion,YearsWithCurrManager
2475,27,Yes,Travel_Rarely,Consultants,4.0,Female,3.0,Single,2394.0,1,Yes,13,3,53.0,8,2,3.0,8,2,7,7
2392,26,No,Travel_Rarely,Consultants,1.0,Male,4.0,Single,3904.0,0,No,12,3,40.0,5,2,3.0,4,3,1,1
2434,42,No,Travel_Rarely,Business Operations,3.0,Female,1.0,Married,16799.0,0,No,14,3,40.0,21,5,3.0,20,7,0,9
1646,52,No,Travel_Rarely,Consultants,4.0,Female,1.0,Married,2950.0,9,No,13,3,40.0,12,2,1.0,5,4,0,4
5992,37,No,Travel_Rarely,Consultants,3.0,Female,3.0,Single,3629.0,4,No,18,3,40.0,8,6,3.0,3,2,0,2
8133,35,No,Travel_Frequently,Consultants,2.0,Male,4.0,Single,9362.0,2,No,11,3,40.0,10,2,3.0,2,2,2,2
4133,25,No,Travel_Rarely,Consultants,3.0,Male,4.0,Married,3229.0,4,No,11,3,40.0,7,2,2.0,3,2,0,2
6076,26,No,Travel_Rarely,Consultants,3.0,Male,1.0,Single,3578.0,0,No,12,3,40.0,8,2,3.0,7,7,0,7
6596,29,No,Travel_Rarely,Business Operations,3.0,Male,1.0,Single,7988.0,1,No,13,3,40.0,10,3,2.0,10,9,0,9
2972,49,Yes,Travel_Frequently,Consultants,2.0,Male,1.0,Single,4284.0,3,No,20,4,40.0,20,2,3.0,4,3,1,3
5076,29,Yes,Travel_Frequently,Consultants,1.0,Female,4.0,Single,7553.0,0,Yes,12,3,51.0,9,1,3.0,8,7,7,7
8477,54,No,Travel_Rarely,Consultants,3.0,Female,4.0,Single,17328.0,6,No,19,3,40.0,29,3,2.0,20,7,12,7
5777,58,No,Travel_Rarely,Consultants,3.0,Female,1.0,Married,19701.0,3,Yes,21,4,50.0,32,3,3.0,9,8,1,5
2172,55,No,Travel_Rarely,Consultants,4.0,Male,4.0,Divorced,14732.0,2,No,13,3,40.0,31,4,4.0,7,7,0,0
2902,36,No,Travel_Rarely,Sales,4.0,Female,2.0,Single,9278.0,3,Yes,16,3,50.0,15,3,3.0,5,4,0,1
9355,31,Yes,Travel_Frequently,Sales,4.0,Female,3.0,Single,1359.0,1,No,12,3,40.0,1,3,3.0,1,0,0,0
6225,30,No,Travel_Rarely,Sales,4.0,Female,1.0,Divorced,4779.0,7,No,14,3,40.0,8,3,3.0,3,2,0,2
3080,31,No,Travel_Rarely,Consultants,5.0,Female,2.0,Single,16422.0,3,No,11,3,40.0,9,3,4.0,3,2,1,0
4764,34,No,Travel_Frequently,Consultants,4.0,Male,1.0,Divorced,2996.0,5,No,14,3,40.0,10,2,3.0,4,3,1,3
9481,31,Yes,Travel_Rarely,Consultants,3.0,Female,2.0,Single,1261.0,1,No,12,3,40.0,1,3,4.0,1,0,0,0
6462,27,No,Travel_Rarely,Consultants,1.0,Male,1.0,Married,2099.0,0,No,14,3,40.0,6,3,4.0,5,0,1,4
1076,36,No,Travel_Rarely,Consultants,4.0,Male,4.0,Single,5810.0,1,No,16,3,40.0,10,2,2.0,10,4,1,8
8363,36,No,Travel_Rarely,Sales,4.0,Female,1.0,Married,5647.0,4,No,13,3,40.0,11,3,2.0,3,2,0,2
7591,47,No,Travel_Rarely,Consultants,3.0,Male,4.0,Married,3420.0,7,No,12,3,40.0,17,2,2.0,6,5,1,2
9993,25,Yes,Travel_Rarely,Sales,2.0,Male,1.0,Married,4400.0,3,No,12,3,40.0,6,2,3.0,3,2,2,2
8382,37,No,Non-Travel,Consultants,2.0,Male,3.0,Single,3500.0,0,No,14,3,40.0,7,2,1.0,6,5,1,3
3356,56,No,Travel_Rarely,Consultants,2.0,Female,1.0,Married,2066.0,2,No,22,4,40.0,5,3,4.0,3,2,1,0
6550,47,No,Travel_Rarely,Consultants,4.0,Female,3.0,Married,17169.0,3,No,19,3,40.0,26,2,4.0,20,17,5,6
5477,24,No,Travel_Rarely,Sales,1.0,Female,3.0,Married,4162.0,1,Yes,12,3,47.0,5,3,3.0,5,4,0,3
2294,32,No,Travel_Rarely,Sales,5.0,Male,4.0,Married,9204.0,4,No,12,3,40.0,7,3,2.0,4,3,0,3
1605,34,No,Travel_Rarely,Consultants,3.0,Female,2.0,Married,3294.0,5,No,17,3,40.0,7,2,2.0,5,4,0,2
4618,41,No,Travel_Rarely,Consultants,5.0,Male,3.0,Married,2127.0,2,Yes,12,3,55.0,7,5,2.0,4,2,0,3
8743,40,No,Non-Travel,Consultants,4.0,Male,3.0,Divorced,3975.0,3,No,11,3,40.0,11,2,4.0,8,7,0,7
3830,31,No,Travel_Rarely,Sales,2.0,Male,4.0,Divorced,10793.0,1,No,18,3,40.0,13,5,3.0,13,7,9,9
5813,46,Yes,Travel_Rarely,Sales,3.0,Male,4.0,Divorced,10096.0,4,No,11,3,40.0,28,1,4.0,7,7,4,3
3450,39,Yes,Non-Travel,Consultants,3.0,Female,1.0,Single,3646.0,2,Yes,23,4,49.0,11,2,4.0,1,0,0,0
6234,31,Yes,Travel_Frequently,Consultants,5.0,Female,2.0,Single,7446.0,1,No,11,3,40.0,10,2,3.0,10,8,4,7
8880,45,No,Travel_Rarely,Consultants,3.0,Male,1.0,Divorced,10851.0,2,Yes,18,3,49.0,24,2,3.0,7,7,0,7
9388,31,No,Travel_Rarely,Business Operations,2.0,Female,2.0,Single,2109.0,9,No,18,3,40.0,8,3,3.0,3,2,0,2
6655,31,Yes,Travel_Frequently,Consultants,3.0,Male,4.0,Married,3722.0,6,Yes,13,3,71.0,7,2,1.0,2,2,2,2
3048,45,No,Travel_Rarely,Consultants,3.0,Male,4.0,Married,9380.0,4,Yes,18,3,47.0,10,4,4.0,3,1,1,2
4742,48,No,Travel_Rarely,Sales,3.0,Male,1.0,Divorced,5486.0,4,No,11,3,40.0,15,3,3.0,2,2,2,2
9982,34,Yes,Travel_Rarely,Business Operations,4.0,Female,3.0,Married,2742.0,1,No,15,3,40.0,2,0,3.0,2,2,2,2
3474,40,No,Non-Travel,Consultants,1.0,Male,2.0,Divorced,13757.0,2,No,11,3,40.0,16,5,3.0,9,8,4,8
2631,28,No,Travel_Rarely,Sales,3.0,Male,1.0,Single,8463.0,0,No,18,3,40.0,6,4,3.0,5,4,1,3
4151,44,No,Non-Travel,Consultants,3.0,Male,3.0,Single,3162.0,3,No,14,3,40.0,7,5,3.0,5,2,0,3
7990,53,No,Travel_Rarely,Consultants,3.0,Male,2.0,Single,16598.0,4,No,12,3,40.0,35,2,2.0,9,8,8,8
4958,49,No,Travel_Rarely,Consultants,4.0,Male,3.0,Married,6651.0,2,No,14,3,40.0,20,0,2.0,3,2,1,2
1873,40,No,Travel_Rarely,Consultants,3.0,Male,3.0,Divorced,2345.0,2,No,14,3,40.0,8,3,4.0,3,1,1,2
2943,44,No,Travel_Rarely,Consultants,3.0,Male,2.0,Single,3420.0,1,No,13,3,40.0,6,3,2.0,5,2,1,3
4124,33,No,Travel_Frequently,Sales,3.0,Male,1.0,Married,4373.0,0,No,14,3,40.0,5,2,3.0,4,3,0,3
5685,34,No,Travel_Rarely,Sales,3.0,Male,1.0,Single,4759.0,3,No,18,3,40.0,15,2,3.0,13,9,3,12
3940,30,No,Travel_Rarely,Sales,1.0,Male,3.0,Married,5301.0,8,No,15,3,40.0,4,2,2.0,2,1,2,2
5708,42,No,Travel_Frequently,Consultants,2.0,Female,4.0,Single,3673.0,1,No,13,3,40.0,12,3,3.0,12,9,5,8
3423,44,No,Travel_Frequently,Sales,5.0,Female,3.0,Married,4768.0,7,No,12,3,40.0,11,4,2.0,1,0,0,0
9644,30,No,Non-Travel,Consultants,3.0,Male,3.0,Divorced,1274.0,1,No,13,3,40.0,1,2,2.0,1,0,0,0
3418,57,No,Travel_Rarely,Consultants,2.0,Male,3.0,Married,4900.0,0,No,24,4,40.0,13,2,2.0,12,9,2,8
1179,49,No,Travel_Rarely,Consultants,4.0,Male,2.0,Divorced,10466.0,3,No,14,3,40.0,29,3,3.0,8,7,0,7
7799,34,No,Travel_Frequently,Consultants,3.0,Male,1.0,Divorced,17007.0,7,No,14,3,40.0,16,3,2.0,14,8,6,9
6392,28,Yes,Travel_Frequently,Sales,3.0,Male,3.0,Married,2909.0,3,No,15,3,40.0,5,3,4.0,3,2,1,2
4242,29,Yes,Travel_Frequently,Sales,3.0,Female,2.0,Single,5765.0,5,No,11,3,40.0,7,4,1.0,5,3,0,0
3248,34,Yes,Travel_Rarely,Sales,4.0,Female,2.0,Single,4599.0,0,Yes,23,4,51.0,16,2,4.0,15,9,10,10
1066,35,No,Travel_Rarely,Sales,1.0,Male,3.0,Married,2404.0,1,No,13,3,40.0,1,3,3.0,1,0,0,0
9377,24,Yes,Travel_Frequently,Consultants,3.0,Male,1.0,Single,3172.0,2,Yes,11,3,55.0,4,2,2.0,0,0,0,0
8086,24,No,Non-Travel,Sales,2.0,Female,2.0,Married,2033.0,1,No,13,3,40.0,1,2,3.0,1,0,0,0
6618,44,No,Travel_Frequently,Consultants,1.0,Male,3.0,Single,10209.0,5,Yes,18,3,52.0,16,2,2.0,2,2,2,2
7375,29,No,Travel_Rarely,Sales,3.0,Male,3.0,Divorced,8620.0,1,No,14,3,40.0,10,3,3.0,10,7,0,4
9107,30,No,Travel_Rarely,Business Operations,3.0,Male,3.0,Divorced,2064.0,0,No,21,4,40.0,6,3,4.0,5,3,1,3
1401,55,No,Travel_Rarely,Consultants,4.0,Male,3.0,Married,4035.0,0,Yes,16,3,48.0,4,2,3.0,3,2,1,2
8459,33,No,Travel_Rarely,Consultants,4.0,Female,2.0,Married,3838.0,8,No,11,3,40.0,8,5,3.0,5,4,0,2
5967,47,No,Travel_Rarely,Sales,3.0,Female,3.0,Married,4591.0,3,Yes,17,3,53.0,11,4,2.0,5,4,1,2
7104,28,Yes,Travel_Frequently,Consultants,2.0,Male,1.0,Single,2561.0,7,No,11,3,40.0,8,2,2.0,0,0,0,0
5069,28,No,Travel_Rarely,Consultants,3.0,Male,3.0,Divorced,1563.0,1,No,14,3,40.0,1,2,1.0,1,0,0,0
7822,28,No,Travel_Frequently,Sales,3.0,Male,1.0,Single,4898.0,0,No,14,3,40.0,5,5,3.0,4,2,1,3
8406,49,No,Travel_Rarely,Consultants,2.0,Female,1.0,Married,4789.0,4,No,25,4,40.0,10,3,3.0,3,2,1,2
8396,29,No,Travel_Frequently,Consultants,1.0,Female,2.0,Married,3180.0,0,No,13,3,40.0,4,3,3.0,3,2,0,2
3344,28,No,Travel_Rarely,Consultants,1.0,Male,2.0,Married,6549.0,1,No,14,3,40.0,8,2,2.0,8,6,1,7
7354,33,No,Travel_Rarely,Consultants,5.0,Male,3.0,Single,6388.0,2,Yes,17,3,48.0,14,6,3.0,0,0,0,0
7544,32,No,Travel_Rarely,Consultants,3.0,Male,4.0,Single,11244.0,2,No,25,4,40.0,10,5,4.0,5,2,0,0
2885,54,No,Travel_Frequently,Consultants,4.0,Female,4.0,Divorced,16032.0,3,No,20,4,40.0,26,2,3.0,14,9,1,12
5973,29,Yes,Travel_Rarely,Consultants,4.0,Male,1.0,Single,2362.0,6,No,13,3,40.0,11,2,1.0,9,7,0,7
7569,44,No,Travel_Rarely,Consultants,3.0,Male,1.0,Married,16328.0,3,No,13,3,40.0,24,1,4.0,20,6,14,17
3886,39,No,Travel_Rarely,Consultants,3.0,Female,2.0,Single,8376.0,4,No,18,3,40.0,9,3,3.0,2,0,2,2
2794,46,No,Travel_Rarely,Sales,3.0,Female,2.0,Married,16606.0,8,No,12,3,40.0,23,2,4.0,13,12,5,1
6215,35,No,Travel_Rarely,Consultants,3.0,Female,2.0,Single,8606.0,1,No,19,3,40.0,11,3,1.0,11,8,3,3
2557,23,No,Travel_Rarely,Consultants,1.0,Male,3.0,Single,2272.0,0,No,14,3,40.0,5,2,3.0,4,3,1,2
6086,40,Yes,Travel_Rarely,Consultants,4.0,Male,1.0,Single,2018.0,3,No,14,3,40.0,15,3,1.0,5,4,1,0
3053,34,No,Travel_Rarely,Sales,3.0,Male,3.0,Married,7083.0,1,Yes,14,3,48.0,10,3,3.0,10,9,8,6
6552,31,Yes,Travel_Frequently,Consultants,3.0,Female,3.0,Single,4084.0,1,No,12,3,40.0,7,2,1.0,7,2,7,7
7189,50,No,Travel_Frequently,Consultants,5.0,Male,4.0,Single,14411.0,1,Yes,13,3,49.0,32,2,3.0,32,6,13,9
6905,34,No,Travel_Rarely,Sales,2.0,Male,3.0,Married,2308.0,0,Yes,25,4,47.0,12,4,3.0,11,10,5,7
7287,42,No,Travel_Rarely,Consultants,3.0,Male,2.0,Married,4841.0,4,No,14,3,40.0,4,3,3.0,1,0,0,0
6400,37,No,Travel_Rarely,Consultants,3.0,Male,4.0,Married,4285.0,1,No,17,3,40.0,10,2,3.0,10,8,3,7
6577,29,No,Travel_Rarely,Consultants,1.0,Female,1.0,Married,9715.0,3,No,13,3,40.0,9,3,3.0,7,7,0,7
7867,33,No,Travel_Rarely,Consultants,3.0,Male,2.0,Single,4320.0,1,No,13,3,40.0,5,2,3.0,5,3,0,2
2120,45,No,Travel_Rarely,Consultants,3.0,Male,4.0,Married,2132.0,4,No,20,4,40.0,8,3,3.0,5,4,0,3
6146,42,No,Travel_Frequently,Consultants,3.0,Male,4.0,Married,10124.0,2,Yes,14,3,65.0,24,3,1.0,20,8,13,9
1795,40,No,Travel_Rarely,Sales,2.0,Male,1.0,Married,5473.0,0,No,12,3,40.0,9,5,4.0,8,4,7,1
9018,33,No,Travel_Rarely,Consultants,4.0,Male,3.0,Married,5207.0,1,Yes,12,3,49.0,15,3,3.0,15,14,5,7
6140,40,No,Travel_Rarely,Business Operations,2.0,Male,4.0,Single,16437.0,1,Yes,21,4,48.0,21,2,3.0,21,7,7,7
6294,24,No,Travel_Rarely,Consultants,2.0,Male,1.0,Divorced,2296.0,0,No,14,3,40.0,2,3,3.0,1,1,0,0
1322,40,No,Non-Travel,Consultants,2.0,Male,4.0,Divorced,4069.0,3,Yes,18,3,47.0,8,2,3.0,2,2,2,2
3530,45,No,Travel_Rarely,Consultants,4.0,Male,2.0,Divorced,7441.0,1,No,12,3,40.0,10,4,3.0,10,8,7,7
7460,35,No,Travel_Rarely,Sales,4.0,Female,3.0,Married,2430.0,0,No,23,4,40.0,6,5,3.0,5,3,4,2
9987,32,No,Travel_Rarely,Consultants,2.0,Female,2.0,Married,5878.0,3,No,12,3,40.0,12,2,3.0,7,1,2,5
1273,36,No,Travel_Rarely,Sales,4.0,Male,4.0,Single,2644.0,3,Yes,21,4,50.0,7,3,2.0,3,2,1,2
5747,48,No,Travel_Rarely,Sales,4.0,Female,3.0,Divorced,6439.0,8,No,14,3,40.0,18,2,3.0,8,7,7,7
3988,29,No,Travel_Rarely,Consultants,3.0,Male,3.0,Married,2451.0,6,No,18,3,40.0,5,2,2.0,1,0,0,0
6999,33,No,Travel_Rarely,Sales,4.0,Male,1.0,Married,6392.0,2,No,13,3,40.0,8,6,1.0,2,2,2,2
2076,30,Yes,Travel_Rarely,Sales,3.0,Male,1.0,Married,9714.0,1,No,11,3,40.0,10,4,3.0,10,8,6,7
1738,38,No,Travel_Frequently,Business Operations,4.0,Male,3.0,Married,6077.0,3,No,11,3,40.0,10,2,3.0,6,3,1,2
9221,35,No,Travel_Rarely,Consultants,3.0,Male,1.0,Single,2450.0,1,No,19,3,40.0,3,3,3.0,3,0,1,2
9553,30,No,Travel_Rarely,Sales,4.0,Male,2.0,Married,9250.0,3,No,12,3,40.0,9,3,3.0,4,2,1,3
3676,35,Yes,Travel_Rarely,Consultants,3.0,Female,1.0,Divorced,2074.0,1,Yes,12,3,52.0,1,2,3.0,1,0,0,0
7123,53,Yes,Travel_Rarely,Consultants,5.0,Female,4.0,Married,10169.0,0,No,16,3,40.0,34,4,3.0,33,7,1,9
9173,38,Yes,Travel_Rarely,Consultants,3.0,Male,2.0,Married,4855.0,4,No,11,3,40.0,7,2,3.0,5,2,1,4
2438,32,No,Non-Travel,Consultants,4.0,Male,1.0,Married,4087.0,4,No,14,3,40.0,9,3,2.0,6,5,1,2
2644,48,No,Travel_Rarely,Consultants,4.0,Female,1.0,Married,2367.0,8,No,12,3,40.0,10,3,2.0,8,2,7,6
2082,34,No,Travel_Rarely,Consultants,4.0,Male,4.0,Single,2972.0,1,No,13,3,40.0,1,4,1.0,1,0,0,0
7443,55,No,Travel_Rarely,Sales,5.0,Male,4.0,Married,19586.0,1,No,21,4,40.0,36,3,3.0,36,6,2,13
5418,34,No,Travel_Rarely,Consultants,4.0,Male,4.0,Married,5484.0,9,No,17,3,40.0,9,3,2.0,2,2,2,1
9714,26,No,Travel_Rarely,Consultants,3.0,Female,4.0,Married,2061.0,1,No,21,4,40.0,1,5,3.0,1,0,0,0
3997,38,No,Travel_Rarely,Sales,3.0,Male,2.0,Married,9924.0,0,No,11,3,40.0,10,3,3.0,9,8,7,7
5348,38,No,Travel_Rarely,Sales,3.0,Female,2.0,Single,4198.0,2,No,12,3,40.0,8,5,4.0,3,2,1,2
5110,36,No,Travel_Rarely,Sales,4.0,Female,3.0,Single,6815.0,6,No,13,3,40.0,15,5,3.0,1,0,0,0
8483,29,No,Travel_Rarely,Consultants,1.0,Male,1.0,Single,4723.0,1,Yes,18,3,50.0,10,3,3.0,10,9,1,5
3232,35,No,Travel_Rarely,Consultants,4.0,Female,3.0,Single,6142.0,3,Yes,16,3,50.0,10,4,3.0,5,2,0,4
7803,39,No,Travel_Rarely,Sales,3.0,Male,3.0,Married,8237.0,2,No,11,3,40.0,11,3,3.0,7,6,7,6
2347,29,No,Travel_Frequently,Consultants,1.0,Male,4.0,Divorced,8853.0,1,No,19,3,40.0,6,0,4.0,6,4,1,3
3105,50,No,Travel_Rarely,Sales,3.0,Male,3.0,Married,19331.0,4,Yes,16,3,47.0,27,2,3.0,1,0,0,0
8487,23,No,Travel_Rarely,Consultants,3.0,Male,3.0,Married,2073.0,2,No,16,3,40.0,4,2,3.0,2,2,2,2
9659,36,No,Travel_Frequently,Consultants,4.0,Male,1.0,Married,5562.0,3,Yes,13,3,47.0,9,3,3.0,3,2,0,2
8734,42,No,Travel_Rarely,Consultants,2.0,Male,4.0,Single,19613.0,8,No,22,4,40.0,24,2,3.0,1,0,0,1
4947,35,No,Travel_Rarely,Consultants,3.0,Male,3.0,Married,3407.0,1,No,17,3,40.0,10,3,2.0,10,9,6,8
7606,34,No,Travel_Frequently,Consultants,4.0,Male,3.0,Married,5063.0,1,No,14,3,40.0,8,3,2.0,8,2,7,7
8889,40,No,Travel_Rarely,Sales,2.0,Female,1.0,Married,4639.0,1,No,15,3,40.0,5,2,3.0,5,4,1,2
7115,43,No,Travel_Rarely,Consultants,3.0,Male,2.0,Divorced,4876.0,5,No,12,3,40.0,8,0,3.0,6,4,0,2
8130,35,No,Travel_Rarely,Consultants,2.0,Male,4.0,Married,2690.0,1,No,18,3,40.0,1,5,2.0,1,0,0,1
3774,46,No,Travel_Rarely,Sales,4.0,Male,1.0,Single,17567.0,1,No,15,3,40.0,27,5,1.0,26,0,0,12
7588,28,Yes,Travel_Rarely,Consultants,3.0,Male,2.0,Married,2408.0,1,Yes,17,3,52.0,1,3,3.0,1,1,0,0
1943,22,No,Non-Travel,Consultants,2.0,Female,3.0,Married,2814.0,1,Yes,14,3,52.0,4,2,2.0,4,2,1,3
4836,50,No,Travel_Frequently,Consultants,5.0,Male,3.0,Married,11245.0,2,Yes,15,3,49.0,32,3,3.0,30,8,12,13
1616,32,No,Travel_Rarely,Consultants,4.0,Female,4.0,Married,3312.0,3,No,17,3,40.0,6,3,3.0,3,2,0,2
2153,44,No,Travel_Rarely,Consultants,3.0,Female,4.0,Divorced,19049.0,0,Yes,14,3,52.0,23,4,2.0,22,7,1,10
7178,30,No,Travel_Rarely,Consultants,3.0,Male,2.0,Married,2141.0,1,No,12,3,40.0,6,3,2.0,6,4,1,1
2848,45,No,Travel_Rarely,Consultants,5.0,Female,1.0,Single,5769.0,1,Yes,14,3,47.0,10,3,3.0,10,7,1,4
8046,45,No,Non-Travel,Sales,3.0,Male,1.0,Married,4385.0,1,No,15,3,40.0,10,2,3.0,10,7,4,5
6540,31,No,Travel_Frequently,Sales,4.0,Male,1.0,Single,5332.0,7,No,13,3,40.0,10,3,3.0,5,2,0,3
6932,36,No,Travel_Rarely,Consultants,4.0,Female,3.0,Married,4663.0,9,Yes,12,3,48.0,7,2,3.0,3,2,1,1
9054,34,No,Travel_Frequently,Consultants,4.0,Male,4.0,Divorced,4724.0,1,No,13,3,40.0,9,3,3.0,9,7,7,2
4255,49,No,Travel_Rarely,Consultants,4.0,Female,1.0,Married,3211.0,1,No,14,3,40.0,10,3,2.0,9,6,1,4
7928,39,No,Travel_Rarely,Consultants,5.0,Male,1.0,Married,5377.0,2,No,13,3,40.0,10,3,3.0,7,7,7,7
8978,27,No,Travel_Rarely,Consultants,3.0,Male,1.0,Divorced,4066.0,1,No,11,3,40.0,7,3,3.0,7,7,0,7
5565,35,No,Travel_Rarely,Consultants,5.0,Male,1.0,Married,5208.0,1,No,11,3,40.0,16,2,3.0,16,15,1,10
3996,28,No,Travel_Rarely,Consultants,3.0,Female,1.0,Divorced,4877.0,0,No,21,4,40.0,6,5,2.0,5,3,0,0
1739,21,No,Travel_Rarely,Consultants,1.0,Male,4.0,Single,3117.0,1,No,18,3,40.0,3,2,3.0,2,2,2,2
7477,18,Yes,Travel_Frequently,Sales,2.0,Female,4.0,Single,1569.0,1,Yes,12,3,49.0,0,2,4.0,0,0,0,0
4232,47,No,Travel_Rarely,Business Operations,4.0,Female,3.0,Married,19658.0,3,No,11,3,40.0,27,2,3.0,5,2,1,0
1114,39,No,Travel_Rarely,Consultants,2.0,Male,3.0,Divorced,3069.0,0,No,15,3,40.0,11,3,3.0,10,8,0,7
3166,40,No,Travel_Rarely,Consultants,3.0,Female,3.0,Married,10435.0,1,No,13,3,40.0,18,2,3.0,18,15,14,12
5395,35,No,Non-Travel,Consultants,4.0,Female,3.0,Married,4148.0,1,No,12,3,40.0,15,5,3.0,14,11,2,9
2012,37,No,Travel_Rarely,Consultants,3.0,Male,3.0,Married,5768.0,3,No,17,3,40.0,9,2,2.0,4,3,0,2
4725,39,No,Travel_Frequently,Consultants,3.0,Female,3.0,Single,5042.0,0,No,13,3,40.0,10,2,1.0,9,2,3,8
4019,45,No,Travel_Rarely,Consultants,2.0,Female,4.0,Divorced,5770.0,1,No,19,3,40.0,10,3,3.0,10,7,3,9
9394,38,No,Travel_Rarely,Consultants,2.0,Female,3.0,Married,7756.0,3,Yes,19,3,46.0,10,6,4.0,5,4,0,2
7135,35,Yes,Travel_Rarely,Sales,3.0,Male,1.0,Married,10306.0,9,No,17,3,40.0,15,3,3.0,13,12,6,0
9485,37,No,Travel_Rarely,Consultants,3.0,Female,2.0,Married,3936.0,1,No,11,3,40.0,8,2,1.0,8,4,7,7
3147,40,No,Travel_Rarely,Consultants,3.0,Female,4.0,Single,7945.0,6,Yes,15,3,53.0,18,2,2.0,4,2,3,3
5788,44,No,Travel_Frequently,Business Operations,5.0,Male,4.0,Married,5743.0,4,Yes,11,3,48.0,14,3,3.0,10,7,0,2
4121,48,No,Travel_Frequently,Consultants,5.0,Male,4.0,Married,15202.0,2,No,25,4,40.0,23,3,3.0,2,2,2,2
7737,35,Yes,Travel_Rarely,Sales,2.0,Male,4.0,Divorced,5440.0,6,Yes,14,3,53.0,7,2,2.0,2,2,2,2
6230,24,No,Travel_Frequently,Consultants,1.0,Female,4.0,Single,3760.0,1,Yes,13,3,49.0,6,2,3.0,6,3,1,3
8702,27,No,Travel_Rarely,Consultants,3.0,Female,3.0,Married,3517.0,7,No,17,3,40.0,5,0,3.0,3,2,0,2
4043,27,No,Travel_Frequently,Consultants,3.0,Male,4.0,Single,2580.0,2,No,13,3,40.0,6,0,2.0,4,2,1,2
9807,40,Yes,Travel_Rarely,Consultants,3.0,Male,1.0,Single,2166.0,3,Yes,14,3,70.0,10,3,1.0,4,2,0,3
6528,29,No,Travel_Rarely,Sales,3.0,Male,3.0,Single,5869.0,9,No,11,3,40.0,8,2,3.0,5,2,1,4
2915,36,No,Travel_Rarely,Consultants,4.0,Female,1.0,Married,8008.0,4,No,12,3,40.0,9,6,3.0,3,2,0,2
4862,25,No,Travel_Frequently,Consultants,1.0,Male,3.0,Divorced,5206.0,1,No,17,3,40.0,7,6,3.0,7,7,0,7
1205,39,No,Travel_Rarely,Consultants,3.0,Male,2.0,Married,5295.0,4,No,21,4,40.0,7,3,3.0,5,4,1,0
6075,49,No,Travel_Rarely,Consultants,4.0,Female,2.0,Married,16413.0,3,No,16,3,40.0,27,2,3.0,4,2,1,2
8243,50,No,Travel_Rarely,Consultants,5.0,Female,1.0,Divorced,13269.0,5,No,15,3,40.0,19,3,3.0,14,11,1,11
8726,20,No,Travel_Rarely,Sales,3.0,Female,3.0,Single,2783.0,1,No,19,3,40.0,2,3,3.0,2,2,2,2
5599,34,No,Travel_Rarely,Consultants,3.0,Female,2.0,Divorced,5433.0,1,No,12,3,40.0,11,2,3.0,11,8,7,9
3687,36,No,Travel_Rarely,Consultants,3.0,Male,2.0,Single,2013.0,2,No,11,3,40.0,15,4,3.0,4,3,1,3
8497,49,No,Travel_Rarely,Consultants,1.0,Female,3.0,Married,13966.0,2,Yes,19,3,48.0,30,3,3.0,15,11,2,12
5997,36,No,Non-Travel,Consultants,4.0,Female,3.0,Married,4374.0,0,No,15,3,40.0,4,6,3.0,3,2,1,2
2813,36,No,Travel_Rarely,Consultants,2.0,Male,1.0,Divorced,6842.0,6,No,20,4,40.0,13,3,3.0,5,4,0,4
6305,54,No,Travel_Rarely,Consultants,5.0,Female,3.0,Married,17426.0,3,No,25,4,40.0,36,6,3.0,10,8,4,7
1517,43,No,Travel_Rarely,Consultants,2.0,Male,3.0,Married,17603.0,1,No,24,4,40.0,14,3,3.0,14,10,6,11
6205,35,Yes,Travel_Frequently,Sales,4.0,Male,4.0,Single,4581.0,3,Yes,24,4,51.0,13,2,4.0,11,9,6,7
7749,38,No,Travel_Frequently,Consultants,3.0,Male,4.0,Married,4735.0,7,No,15,3,40.0,19,4,4.0,13,11,2,9
4803,29,No,Travel_Rarely,Sales,3.0,Male,2.0,Divorced,4187.0,1,Yes,13,3,54.0,10,3,2.0,10,0,0,9
9467,33,No,Travel_Rarely,Sales,4.0,Male,4.0,Divorced,5505.0,1,No,14,3,40.0,6,5,3.0,6,2,0,4
6743,32,No,Travel_Rarely,Consultants,3.0,Male,2.0,Divorced,5470.0,0,No,13,3,40.0,10,4,2.0,9,5,1,6
3475,31,No,Travel_Rarely,Sales,4.0,Female,4.0,Married,5476.0,1,No,11,3,40.0,10,2,3.0,10,0,0,2
6318,49,No,Travel_Rarely,Consultants,3.0,Female,1.0,Divorced,2587.0,4,Yes,16,3,50.0,17,2,2.0,2,2,2,2
4344,38,No,Travel_Frequently,Consultants,3.0,Female,2.0,Single,2440.0,1,No,22,4,40.0,4,3,3.0,4,3,3,3
1955,47,No,Travel_Rarely,Sales,4.0,Female,2.0,Divorced,15972.0,6,No,14,3,40.0,29,2,3.0,3,2,1,2
2145,49,No,Travel_Rarely,Consultants,3.0,Male,3.0,Single,15379.0,4,No,14,3,40.0,23,2,3.0,8,7,0,0
1371,41,No,Travel_Rarely,Sales,2.0,Male,3.0,Single,7082.0,3,Yes,16,3,49.0,21,2,3.0,2,0,0,2
